id,drive_id,student_id,is_eligible,reason,status
3895,8,395,False,CGPA 7.84 below cutoff 8.14; Branch MECH not in allowed list,Excluded
3896,8,396,False,Branch MECH not in allowed list,Excluded
3897,8,397,False,Branch MECH not in allowed list,Excluded
3898,8,398,False,CGPA 8.03 below cutoff 8.14; Branch CSE not in allowed list,Excluded
3899,8,399,False,CGPA 5.99 below cutoff 8.14,Excluded
3900,8,400,True,Meets all eligibility criteria,Eligible
3901,8,401,True,Meets all eligibility criteria,Eligible
3902,8,402,False,CGPA 6.27 below cutoff 8.14; Branch MECH not in allowed list,Excluded
3903,8,403,True,Meets all eligibility criteria,Eligible
3904,8,404,False,CGPA 7.48 below cutoff 8.14; Branch EEE not in allowed list,Excluded
3905,8,405,False,CGPA 7.76 below cutoff 8.14; Branch EEE not in allowed list,Excluded
3906,8,406,False,Branch MECH not in allowed list,Excluded
3907,8,407,False,CGPA 7.65 below cutoff 8.14; Branch IT not in allowed list,Excluded
3908,8,408,False,CGPA 7.04 below cutoff 8.14,Excluded
3909,8,409,False,Branch IT not in allowed list,Excluded
3910,8,410,False,CGPA 6.84 below cutoff 8.14; 2 backlogs exceeds max 0,Excluded
3911,8,411,False,Branch EEE not in allowed list,Excluded
3912,8,412,False,1 backlogs exceeds max 0,Excluded
3913,8,413,False,CGPA 7.94 below cutoff 8.14; Branch EEE not in allowed list; 2 backlogs exceeds max 0,Excluded
3914,8,414,True,Meets all eligibility criteria,Eligible
3915,8,415,True,Meets all eligibility criteria,Eligible
3916,8,416,False,Branch MECH not in allowed list,Excluded
3917,8,417,False,CGPA 5.99 below cutoff 8.14; Branch IT not in allowed list; 1 backlogs exceeds max 0,Excluded
3918,8,418,False,Branch IT not in allowed list,Excluded
3919,8,419,False,CGPA 6.99 below cutoff 8.14,Excluded
3920,8,420,False,CGPA 7.98 below cutoff 8.14; Branch EEE not in allowed list; 2 backlogs exceeds max 0,Excluded
3921,8,421,False,Branch IT not in allowed list,Excluded
3922,8,422,False,Branch CSE not in allowed list; 2 backlogs exceeds max 0,Excluded
3923,8,423,False,CGPA 7.91 below cutoff 8.14; Branch CSE not in allowed list; 1 backlogs exceeds max 0,Excluded
3924,8,424,False,Branch CSE not in allowed list; 2 backlogs exceeds max 0,Excluded
3925,8,425,False,CGPA 6.34 below cutoff 8.14; 1 backlogs exceeds max 0,Excluded
3926,8,426,False,CGPA 8.06 below cutoff 8.14,Excluded
3927,8,427,False,Branch IT not in allowed list,Excluded
3928,8,428,False,CGPA 6.37 below cutoff 8.14; Branch IT not in allowed list,Excluded
3929,8,429,False,CGPA 6.66 below cutoff 8.14,Excluded
3930,8,430,False,CGPA 8.06 below cutoff 8.14; Branch IT not in allowed list; 1 backlogs exceeds max 0,Excluded
3931,8,431,False,Branch MECH not in allowed list; 1 backlogs exceeds max 0,Excluded
3932,8,432,False,Branch IT not in allowed list,Excluded
3933,8,433,False,CGPA 6.62 below cutoff 8.14; Branch IT not in allowed list,Excluded
3934,8,434,True,Meets all eligibility criteria,Eligible
3935,8,435,False,Branch CSE not in allowed list,Excluded
3936,8,436,False,CGPA 6.88 below cutoff 8.14; Branch MECH not in allowed list,Excluded
3937,8,437,True,Meets all eligibility criteria,Eligible
3938,8,438,False,CGPA 6.49 below cutoff 8.14; Branch IT not in allowed list,Excluded
3939,8,439,False,Branch MECH not in allowed list,Excluded
3940,8,440,False,Branch IT not in allowed list; 1 backlogs exceeds max 0,Excluded
3941,8,441,False,Branch EEE not in allowed list,Excluded
3942,8,442,False,CGPA 5.85 below cutoff 8.14; Branch CSE not in allowed list,Excluded
3943,8,443,False,CGPA 6.41 below cutoff 8.14; Branch IT not in allowed list,Excluded
3944,8,444,False,CGPA 7.49 below cutoff 8.14,Excluded
3945,8,445,False,Branch CSE not in allowed list,Excluded
3946,8,446,False,CGPA 7.37 below cutoff 8.14; Branch MECH not in allowed list,Excluded
3947,8,447,False,CGPA 6.89 below cutoff 8.14,Excluded
3948,8,448,False,CGPA 8.1 below cutoff 8.14,Excluded
3949,8,449,False,Branch CSE not in allowed list; 2 backlogs exceeds max 0,Excluded
3950,8,450,False,CGPA 7.34 below cutoff 8.14; 1 backlogs exceeds max 0,Excluded
3951,8,451,False,CGPA 7.39 below cutoff 8.14; Branch EEE not in allowed list; 3 backlogs exceeds max 0,Excluded
3952,8,452,True,Meets all eligibility criteria,Eligible
3953,8,453,False,CGPA 6.1 below cutoff 8.14; Branch CSE not in allowed list; 1 backlogs exceeds max 0,Excluded
3954,8,454,False,CGPA 7.27 below cutoff 8.14; Branch IT not in allowed list,Excluded
3955,8,455,True,Meets all eligibility criteria,Eligible
3956,8,456,False,CGPA 7.21 below cutoff 8.14; Branch EEE not in allowed list,Excluded
3957,8,457,False,CGPA 6.35 below cutoff 8.14; Branch CSE not in allowed list; 1 backlogs exceeds max 0,Excluded
3958,8,458,False,CGPA 7.39 below cutoff 8.14; Branch CSE not in allowed list; 1 backlogs exceeds max 0,Excluded
3959,8,459,False,CGPA 5.95 below cutoff 8.14; Branch MECH not in allowed list,Excluded
3960,8,460,False,CGPA 5.72 below cutoff 8.14; Branch EEE not in allowed list; 1 backlogs exceeds max 0,Excluded
3961,8,461,False,CGPA 6.48 below cutoff 8.14; Branch CSE not in allowed list; 1 backlogs exceeds max 0,Excluded
3962,8,462,False,CGPA 6.8 below cutoff 8.14; 1 backlogs exceeds max 0,Excluded
3963,8,463,True,Meets all eligibility criteria,Flagged
3964,8,464,False,CGPA 6.14 below cutoff 8.14; Branch IT not in allowed list,Excluded
3965,8,465,False,CGPA 5.77 below cutoff 8.14; 2 backlogs exceeds max 0,Excluded
3966,8,466,False,CGPA 7.42 below cutoff 8.14,Excluded
3967,8,467,False,Branch EEE not in allowed list,Excluded
3968,8,468,False,CGPA 7.19 below cutoff 8.14; Branch EEE not in allowed list; 1 backlogs exceeds max 0,Excluded
3969,8,469,False,CGPA 6.85 below cutoff 8.14; Branch EEE not in allowed list; 1 backlogs exceeds max 0,Excluded
3970,8,470,False,Branch IT not in allowed list,Excluded
3971,8,471,False,CGPA 6.42 below cutoff 8.14; Branch EEE not in allowed list,Excluded
3972,8,472,True,Meets all eligibility criteria,Eligible
3973,8,473,False,Branch IT not in allowed list; 1 backlogs exceeds max 0,Excluded
3974,8,474,False,CGPA 8.01 below cutoff 8.14,Excluded
3975,8,475,False,CGPA 5.57 below cutoff 8.14; 2 backlogs exceeds max 0,Excluded
3976,8,476,False,2 backlogs exceeds max 0,Excluded
3977,8,477,False,CGPA 7.28 below cutoff 8.14,Excluded
3978,8,478,False,CGPA 7.9 below cutoff 8.14,Excluded
3979,8,479,False,CGPA 7.74 below cutoff 8.14,Excluded
3980,8,480,False,CGPA 6.94 below cutoff 8.14,Excluded
3981,8,481,False,Branch CSE not in allowed list; 1 backlogs exceeds max 0,Excluded
3982,8,482,False,CGPA 8.13 below cutoff 8.14; 1 backlogs exceeds max 0,Excluded
3983,8,483,False,CGPA 6.54 below cutoff 8.14; Branch IT not in allowed list,Excluded
3984,8,484,False,Branch EEE not in allowed list,Excluded
3985,8,485,False,CGPA 7.71 below cutoff 8.14,Excluded
3986,8,486,False,CGPA 7.96 below cutoff 8.14; Branch MECH not in allowed list,Excluded
3987,8,487,False,CGPA 7.86 below cutoff 8.14; Branch CSE not in allowed list; 1 backlogs exceeds max 0,Excluded
3988,8,488,False,CGPA 5.53 below cutoff 8.14,Excluded
3989,8,489,False,CGPA 6.18 below cutoff 8.14; Branch EEE not in allowed list,Excluded
3990,8,490,False,Branch EEE not in allowed list; 2 backlogs exceeds max 0,Excluded
3991,8,491,False,CGPA 5.53 below cutoff 8.14; Branch CSE not in allowed list,Excluded
3992,8,492,False,CGPA 6.74 below cutoff 8.14; Branch CSE not in allowed list; 3 backlogs exceeds max 0,Excluded
3993,8,493,False,Branch IT not in allowed list; 1 backlogs exceeds max 0,Excluded
3994,8,494,False,CGPA 7.86 below cutoff 8.14; Branch MECH not in allowed list,Excluded
3995,8,495,False,CGPA 7.09 below cutoff 8.14; Branch CSE not in allowed list; 1 backlogs exceeds max 0,Excluded
3996,8,496,False,CGPA 7.57 below cutoff 8.14,Excluded
3997,8,497,True,Meets all eligibility criteria,Eligible
3998,8,498,False,CGPA 7.21 below cutoff 8.14; Branch CSE not in allowed list,Excluded
3999,8,499,False,CGPA 6.27 below cutoff 8.14; Branch EEE not in allowed list,Excluded
4000,8,500,False,CGPA 8.05 below cutoff 8.14; Branch CSE not in allowed list; 1 backlogs exceeds max 0,Excluded
4001,9,1,False,Branch ECE not in allowed list,Excluded
4002,9,2,True,Meets all eligibility criteria,Eligible
4003,9,3,False,CGPA 5.64 below cutoff 6.48; Branch IT not in allowed list,Excluded
4004,9,4,False,Branch CIVIL not in allowed list,Excluded
4005,9,5,True,Meets all eligibility criteria,Eligible
4006,9,6,False,Branch ECE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4007,9,7,False,CGPA 5.94 below cutoff 6.48,Excluded
4008,9,8,False,Branch EEE not in allowed list,Excluded
4009,9,9,False,Branch ECE not in allowed list,Excluded
4010,9,10,False,CGPA 5.81 below cutoff 6.48; Branch ECE not in allowed list,Excluded
4011,9,11,False,Branch EEE not in allowed list,Excluded
4012,9,12,False,CGPA 6.23 below cutoff 6.48; Branch CIVIL not in allowed list,Excluded
4013,9,13,False,Branch CIVIL not in allowed list,Excluded
4014,9,14,False,Branch ECE not in allowed list,Excluded
4015,9,15,True,Meets all eligibility criteria,Flagged
4016,9,16,True,Meets all eligibility criteria,Eligible
4017,9,17,False,Branch IT not in allowed list,Excluded
4018,9,18,False,Branch IT not in allowed list,Excluded
4019,9,19,False,Branch CIVIL not in allowed list,Excluded
4020,9,20,False,Branch IT not in allowed list,Excluded
4021,9,21,False,Branch IT not in allowed list,Excluded
4022,9,22,False,Branch EEE not in allowed list,Excluded
4023,9,23,True,Meets all eligibility criteria,Eligible
4024,9,24,False,CGPA 6.02 below cutoff 6.48; Branch ECE not in allowed list; 2 backlogs exceeds max 1,Excluded
4025,9,25,True,Meets all eligibility criteria,Eligible
4026,9,26,False,Branch IT not in allowed list,Excluded
4027,9,27,False,Branch CIVIL not in allowed list,Excluded
4028,9,28,False,CGPA 6.19 below cutoff 6.48,Excluded
4029,9,29,True,Meets all eligibility criteria,Eligible
4030,9,30,True,Meets all eligibility criteria,Eligible
4031,9,31,False,Branch EEE not in allowed list,Excluded
4032,9,32,False,Branch CIVIL not in allowed list,Excluded
4033,9,33,False,CGPA 6.24 below cutoff 6.48,Excluded
4034,9,34,False,Branch CIVIL not in allowed list,Excluded
4035,9,35,False,Branch ECE not in allowed list,Excluded
4036,9,36,False,Has a prior offer; drive excludes already-placed students,Excluded
4037,9,37,True,Meets all eligibility criteria,Eligible
4038,9,38,False,CGPA 5.76 below cutoff 6.48; Has a prior offer; drive excludes already-placed students,Excluded
4039,9,39,False,Branch IT not in allowed list,Excluded
4040,9,40,False,Branch EEE not in allowed list,Excluded
4041,9,41,True,Meets all eligibility criteria,Eligible
4042,9,42,False,Branch CIVIL not in allowed list,Excluded
4043,9,43,False,Branch EEE not in allowed list,Excluded
4044,9,44,False,Branch IT not in allowed list,Excluded
4045,9,45,False,Branch IT not in allowed list,Excluded
4046,9,46,True,Meets all eligibility criteria,Eligible
4047,9,47,False,Branch IT not in allowed list; 3 backlogs exceeds max 1,Excluded
4048,9,48,True,Meets all eligibility criteria,Eligible
4049,9,49,False,Branch EEE not in allowed list,Excluded
4050,9,50,False,3 backlogs exceeds max 1,Excluded
4051,9,51,False,CGPA 6.2 below cutoff 6.48,Excluded
4052,9,52,False,CGPA 5.77 below cutoff 6.48,Excluded
4053,9,53,False,Has a prior offer; drive excludes already-placed students,Excluded
4054,9,54,False,CGPA 6.34 below cutoff 6.48; Branch CIVIL not in allowed list,Excluded
4055,9,55,False,Has a prior offer; drive excludes already-placed students,Excluded
4056,9,56,False,CGPA 5.87 below cutoff 6.48,Excluded
4057,9,57,False,Branch ECE not in allowed list,Excluded
4058,9,58,False,CGPA 6.09 below cutoff 6.48; Branch EEE not in allowed list,Excluded
4059,9,59,True,Meets all eligibility criteria,Eligible
4060,9,60,False,CGPA 5.83 below cutoff 6.48; Branch ECE not in allowed list,Excluded
4061,9,61,False,Branch ECE not in allowed list,Excluded
4062,9,62,True,Meets all eligibility criteria,Eligible
4063,9,63,False,Branch CIVIL not in allowed list,Excluded
4064,9,64,False,CGPA 6.1 below cutoff 6.48,Excluded
4065,9,65,False,Branch CIVIL not in allowed list,Excluded
4066,9,66,False,Branch EEE not in allowed list,Excluded
4067,9,67,False,Branch EEE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4068,9,68,False,Branch ECE not in allowed list,Excluded
4069,9,69,False,Has a prior offer; drive excludes already-placed students,Excluded
4070,9,70,False,2 backlogs exceeds max 1,Excluded
4071,9,71,False,Branch IT not in allowed list,Excluded
4072,9,72,True,Meets all eligibility criteria,Eligible
4073,9,73,True,Meets all eligibility criteria,Flagged
4074,9,74,False,Branch IT not in allowed list; 2 backlogs exceeds max 1,Excluded
4075,9,75,False,2 backlogs exceeds max 1,Excluded
4076,9,76,False,Branch CIVIL not in allowed list; 2 backlogs exceeds max 1,Excluded
4077,9,77,True,Meets all eligibility criteria,Eligible
4078,9,78,False,Branch EEE not in allowed list,Excluded
4079,9,79,True,Meets all eligibility criteria,Eligible
4080,9,80,False,Branch ECE not in allowed list,Excluded
4081,9,81,False,3 backlogs exceeds max 1,Excluded
4082,9,82,False,CGPA 6.02 below cutoff 6.48; Branch IT not in allowed list; 3 backlogs exceeds max 1,Excluded
4083,9,83,False,Branch EEE not in allowed list,Excluded
4084,9,84,True,Meets all eligibility criteria,Eligible
4085,9,85,False,Branch CIVIL not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4086,9,86,False,Branch CIVIL not in allowed list,Excluded
4087,9,87,False,CGPA 6.39 below cutoff 6.48; Branch CIVIL not in allowed list,Excluded
4088,9,88,False,Branch ECE not in allowed list,Excluded
4089,9,89,False,Branch ECE not in allowed list,Excluded
4090,9,90,False,Branch CIVIL not in allowed list; 2 backlogs exceeds max 1,Excluded
4091,9,91,True,Meets all eligibility criteria,Eligible
4092,9,92,False,CGPA 6.45 below cutoff 6.48,Excluded
4093,9,93,True,Meets all eligibility criteria,Eligible
4094,9,94,False,Branch CIVIL not in allowed list,Excluded
4095,9,95,True,Meets all eligibility criteria,Eligible
4096,9,96,True,Meets all eligibility criteria,Flagged
4097,9,97,True,Meets all eligibility criteria,Eligible
4098,9,98,False,Branch CIVIL not in allowed list,Excluded
4099,9,99,True,Meets all eligibility criteria,Flagged
4100,9,100,False,Branch CIVIL not in allowed list,Excluded
4101,9,101,False,2 backlogs exceeds max 1,Excluded
4102,9,102,True,Meets all eligibility criteria,Eligible
4103,9,103,False,Branch CIVIL not in allowed list,Excluded
4104,9,104,False,Branch IT not in allowed list,Excluded
4105,9,105,False,Branch CIVIL not in allowed list,Excluded
4106,9,106,False,Branch ECE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4107,9,107,False,Branch ECE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4108,9,108,False,CGPA 6.18 below cutoff 6.48; Branch IT not in allowed list,Excluded
4109,9,109,False,Branch EEE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4110,9,110,False,Has a prior offer; drive excludes already-placed students,Excluded
4111,9,111,False,Branch EEE not in allowed list,Excluded
4112,9,112,False,Branch EEE not in allowed list,Excluded
4113,9,113,False,Branch IT not in allowed list,Excluded
4114,9,114,False,Branch ECE not in allowed list,Excluded
4115,9,115,False,Branch EEE not in allowed list,Excluded
4116,9,116,False,2 backlogs exceeds max 1,Excluded
4117,9,117,False,CGPA 5.88 below cutoff 6.48; Branch EEE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4118,9,118,False,Branch ECE not in allowed list,Excluded
4119,9,119,False,Branch EEE not in allowed list,Excluded
4120,9,120,True,Meets all eligibility criteria,Eligible
4121,9,121,False,CGPA 5.81 below cutoff 6.48; 2 backlogs exceeds max 1,Excluded
4122,9,122,False,CGPA 6.4 below cutoff 6.48; Branch IT not in allowed list,Excluded
4123,9,123,False,Branch IT not in allowed list,Excluded
4124,9,124,True,Meets all eligibility criteria,Eligible
4125,9,125,False,Branch ECE not in allowed list,Excluded
4126,9,126,False,Branch EEE not in allowed list,Excluded
4127,9,127,False,CGPA 6.39 below cutoff 6.48; Branch CIVIL not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4128,9,128,True,Meets all eligibility criteria,Eligible
4129,9,129,True,Meets all eligibility criteria,Eligible
4130,9,130,False,CGPA 5.81 below cutoff 6.48,Excluded
4131,9,131,False,CGPA 5.97 below cutoff 6.48; Branch CIVIL not in allowed list; 3 backlogs exceeds max 1,Excluded
4132,9,132,False,Branch CIVIL not in allowed list,Excluded
4133,9,133,False,Branch EEE not in allowed list,Excluded
4134,9,134,False,Branch IT not in allowed list,Excluded
4135,9,135,True,Meets all eligibility criteria,Eligible
4136,9,136,False,Branch ECE not in allowed list,Excluded
4137,9,137,False,Branch ECE not in allowed list,Excluded
4138,9,138,False,Branch IT not in allowed list,Excluded
4139,9,139,False,Branch IT not in allowed list,Excluded
4140,9,140,True,Meets all eligibility criteria,Eligible
4141,9,141,False,Branch CIVIL not in allowed list,Excluded
4142,9,142,False,Branch CIVIL not in allowed list,Excluded
4143,9,143,False,Branch ECE not in allowed list,Excluded
4144,9,144,False,CGPA 6.37 below cutoff 6.48,Excluded
4145,9,145,False,CGPA 6.47 below cutoff 6.48; Branch CIVIL not in allowed list,Excluded
4146,9,146,True,Meets all eligibility criteria,Eligible
4147,9,147,False,Branch CIVIL not in allowed list,Excluded
4148,9,148,False,CGPA 5.7 below cutoff 6.48; Branch ECE not in allowed list,Excluded
4149,9,149,True,Meets all eligibility criteria,Eligible
4150,9,150,False,Branch IT not in allowed list,Excluded
4151,9,151,True,Meets all eligibility criteria,Eligible
4152,9,152,False,Branch IT not in allowed list,Excluded
4153,9,153,False,Branch IT not in allowed list,Excluded
4154,9,154,True,Meets all eligibility criteria,Eligible
4155,9,155,False,Branch ECE not in allowed list; 2 backlogs exceeds max 1,Excluded
4156,9,156,False,Has a prior offer; drive excludes already-placed students,Excluded
4157,9,157,False,Branch ECE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4158,9,158,False,Branch IT not in allowed list,Excluded
4159,9,159,True,Meets all eligibility criteria,Eligible
4160,9,160,True,Meets all eligibility criteria,Eligible
4161,9,161,True,Meets all eligibility criteria,Eligible
4162,9,162,False,CGPA 6.39 below cutoff 6.48; Branch IT not in allowed list,Excluded
4163,9,163,True,Meets all eligibility criteria,Eligible
4164,9,164,False,Branch ECE not in allowed list,Excluded
4165,9,165,False,Branch ECE not in allowed list,Excluded
4166,9,166,False,Branch EEE not in allowed list,Excluded
4167,9,167,False,Branch CIVIL not in allowed list,Excluded
4168,9,168,False,CGPA 5.59 below cutoff 6.48; Branch ECE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4169,9,169,False,Branch CIVIL not in allowed list,Excluded
4170,9,170,False,CGPA 6.32 below cutoff 6.48; Branch CIVIL not in allowed list,Excluded
4171,9,171,False,Branch ECE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4172,9,172,False,CGPA 6.22 below cutoff 6.48; Branch EEE not in allowed list,Excluded
4173,9,173,False,Has a prior offer; drive excludes already-placed students,Excluded
4174,9,174,False,Branch EEE not in allowed list,Excluded
4175,9,175,False,CGPA 5.51 below cutoff 6.48; Branch EEE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4176,9,176,False,Branch EEE not in allowed list,Excluded
4177,9,177,False,CGPA 5.73 below cutoff 6.48; Branch IT not in allowed list,Excluded
4178,9,178,False,Branch CIVIL not in allowed list,Excluded
4179,9,179,True,Meets all eligibility criteria,Eligible
4180,9,180,True,Meets all eligibility criteria,Flagged
4181,9,181,False,Branch CIVIL not in allowed list,Excluded
4182,9,182,False,Branch EEE not in allowed list,Excluded
4183,9,183,False,CGPA 6.15 below cutoff 6.48,Excluded
4184,9,184,False,CGPA 6.11 below cutoff 6.48; Branch EEE not in allowed list,Excluded
4185,9,185,False,Branch ECE not in allowed list,Excluded
4186,9,186,False,Branch EEE not in allowed list; 3 backlogs exceeds max 1,Excluded
4187,9,187,True,Meets all eligibility criteria,Eligible
4188,9,188,False,Branch CIVIL not in allowed list,Excluded
4189,9,189,True,Meets all eligibility criteria,Flagged
4190,9,190,False,Branch EEE not in allowed list,Excluded
4191,9,191,True,Meets all eligibility criteria,Eligible
4192,9,192,False,Branch EEE not in allowed list,Excluded
4193,9,193,False,Branch EEE not in allowed list,Excluded
4194,9,194,False,CGPA 5.84 below cutoff 6.48; Branch ECE not in allowed list,Excluded
4195,9,195,False,Branch ECE not in allowed list,Excluded
4196,9,196,False,Branch CIVIL not in allowed list,Excluded
4197,9,197,False,CGPA 5.66 below cutoff 6.48; Branch CIVIL not in allowed list,Excluded
4198,9,198,False,Branch EEE not in allowed list,Excluded
4199,9,199,False,Branch IT not in allowed list,Excluded
4200,9,200,False,CGPA 5.63 below cutoff 6.48,Excluded
4201,9,201,False,Branch EEE not in allowed list,Excluded
4202,9,202,False,CGPA 6.31 below cutoff 6.48,Excluded
4203,9,203,False,Branch IT not in allowed list; 2 backlogs exceeds max 1,Excluded
4204,9,204,True,Meets all eligibility criteria,Eligible
4205,9,205,False,Branch EEE not in allowed list,Excluded
4206,9,206,False,Branch CIVIL not in allowed list; 3 backlogs exceeds max 1,Excluded
4207,9,207,False,Branch EEE not in allowed list; 3 backlogs exceeds max 1,Excluded
4208,9,208,False,Branch CIVIL not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4209,9,209,True,Meets all eligibility criteria,Eligible
4210,9,210,False,3 backlogs exceeds max 1,Excluded
4211,9,211,False,Branch IT not in allowed list,Excluded
4212,9,212,False,Branch ECE not in allowed list,Excluded
4213,9,213,False,Branch IT not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4214,9,214,False,Branch EEE not in allowed list,Excluded
4215,9,215,False,Branch ECE not in allowed list,Excluded
4216,9,216,False,CGPA 6.29 below cutoff 6.48,Excluded
4217,9,217,False,Branch ECE not in allowed list,Excluded
4218,9,218,True,Meets all eligibility criteria,Eligible
4219,9,219,False,CGPA 6.13 below cutoff 6.48; Branch CIVIL not in allowed list; 3 backlogs exceeds max 1,Excluded
4220,9,220,False,Has a prior offer; drive excludes already-placed students,Excluded
4221,9,221,True,Meets all eligibility criteria,Eligible
4222,9,222,False,Branch EEE not in allowed list,Excluded
4223,9,223,False,CGPA 5.99 below cutoff 6.48,Excluded
4224,9,224,False,Branch IT not in allowed list; 2 backlogs exceeds max 1; Has a prior offer; drive excludes already-placed students,Excluded
4225,9,225,False,Branch ECE not in allowed list; 2 backlogs exceeds max 1,Excluded
4226,9,226,False,CGPA 6.13 below cutoff 6.48; Branch ECE not in allowed list; 2 backlogs exceeds max 1; Has a prior offer; drive excludes already-placed students,Excluded
4227,9,227,False,Branch EEE not in allowed list,Excluded
4228,9,228,True,Meets all eligibility criteria,Eligible
4229,9,229,False,Branch CIVIL not in allowed list; 2 backlogs exceeds max 1,Excluded
4230,9,230,False,Branch ECE not in allowed list; 2 backlogs exceeds max 1,Excluded
4231,9,231,False,Branch IT not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4232,9,232,False,Branch CIVIL not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4233,9,233,False,Branch EEE not in allowed list; 3 backlogs exceeds max 1,Excluded
4234,9,234,True,Meets all eligibility criteria,Eligible
4235,9,235,False,Has a prior offer; drive excludes already-placed students,Excluded
4236,9,236,False,Branch IT not in allowed list,Excluded
4237,9,237,False,CGPA 6.16 below cutoff 6.48; 2 backlogs exceeds max 1,Excluded
4238,9,238,False,CGPA 6.15 below cutoff 6.48; Branch ECE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4239,9,239,False,Branch ECE not in allowed list,Excluded
4240,9,240,False,CGPA 5.57 below cutoff 6.48; Branch IT not in allowed list,Excluded
4241,9,241,False,CGPA 6.01 below cutoff 6.48; Branch EEE not in allowed list,Excluded
4242,9,242,False,CGPA 5.99 below cutoff 6.48,Excluded
4243,9,243,False,Branch ECE not in allowed list,Excluded
4244,9,244,False,CGPA 5.64 below cutoff 6.48; Branch EEE not in allowed list; 3 backlogs exceeds max 1,Excluded
4245,9,245,False,2 backlogs exceeds max 1,Excluded
4246,9,246,False,CGPA 6.17 below cutoff 6.48,Excluded
4247,9,247,True,Meets all eligibility criteria,Eligible
4248,9,248,False,Branch CIVIL not in allowed list,Excluded
4249,9,249,False,Branch CIVIL not in allowed list,Excluded
4250,9,250,False,Branch EEE not in allowed list,Excluded
4251,9,251,False,CGPA 5.93 below cutoff 6.48; Branch CIVIL not in allowed list,Excluded
4252,9,252,False,CGPA 6.19 below cutoff 6.48; 2 backlogs exceeds max 1,Excluded
4253,9,253,False,CGPA 5.92 below cutoff 6.48; Branch CIVIL not in allowed list,Excluded
4254,9,254,True,Meets all eligibility criteria,Eligible
4255,9,255,False,CGPA 6.05 below cutoff 6.48; Branch CIVIL not in allowed list,Excluded
4256,9,256,False,3 backlogs exceeds max 1,Excluded
4257,9,257,False,Branch CIVIL not in allowed list,Excluded
4258,9,258,False,CGPA 5.99 below cutoff 6.48; Branch ECE not in allowed list,Excluded
4259,9,259,True,Meets all eligibility criteria,Eligible
4260,9,260,False,Branch CIVIL not in allowed list,Excluded
4261,9,261,False,CGPA 6.31 below cutoff 6.48; Branch ECE not in allowed list,Excluded
4262,9,262,False,CGPA 6.32 below cutoff 6.48; Branch CIVIL not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4263,9,263,False,3 backlogs exceeds max 1,Excluded
4264,9,264,False,Branch IT not in allowed list,Excluded
4265,9,265,False,2 backlogs exceeds max 1,Excluded
4266,9,266,False,CGPA 6.2 below cutoff 6.48; Has a prior offer; drive excludes already-placed students,Excluded
4267,9,267,True,Meets all eligibility criteria,Eligible
4268,9,268,False,CGPA 6.47 below cutoff 6.48; Branch ECE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4269,9,269,True,Meets all eligibility criteria,Eligible
4270,9,270,False,3 backlogs exceeds max 1,Excluded
4271,9,271,False,Branch ECE not in allowed list,Excluded
4272,9,272,False,CGPA 5.53 below cutoff 6.48; Branch IT not in allowed list,Excluded
4273,9,273,False,Branch CIVIL not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4274,9,274,True,Meets all eligibility criteria,Eligible
4275,9,275,True,Meets all eligibility criteria,Eligible
4276,9,276,True,Meets all eligibility criteria,Eligible
4277,9,277,False,Branch CIVIL not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
4278,9,278,True,Meets all eligibility criteria,Eligible
4279,9,279,False,Branch ECE not in allowed list,Excluded
4280,9,280,False,CGPA 6.26 below cutoff 6.48,Excluded
4281,9,281,False,Branch CIVIL not in allowed list,Excluded
4282,9,282,False,Branch IT not in allowed list,Excluded
4283,9,283,False,Branch IT not in allowed list,Excluded
4284,9,284,False,Branch EEE not in allowed list,Excluded
4285,9,285,True,Meets all eligibility criteria,Eligible
4286,9,286,True,Meets all eligibility criteria,Eligible
4287,9,287,True,Meets all eligibility criteria,Eligible
4288,9,288,True,Meets all eligibility criteria,Eligible
4289,9,289,False,CGPA 5.85 below cutoff 6.48,Excluded
4290,9,290,False,Branch CIVIL not in allowed list,Excluded
4291,9,291,False,Branch ECE not in allowed list,Excluded
4292,9,292,False,CGPA 6.18 below cutoff 6.48,Excluded
4293,9,293,False,CGPA 5.88 below cutoff 6.48,Excluded
